,Unnamed: 0,flow ID, source IP, destination IP, source port, destination port, protocol, date, duration, TotalFwdPkts, TotalBwdPkts, TotLenfwdDL, TotLenfwdTR, TotLenfwdAPP, TotLenbwdDL, TotLenbwdTR, TotLenbwdAPP, DLfwdPktLenMAX, DLfwdPktLenMIN, DLfwdPktLenMEAN, DLfwdPktLenSTD, TRfwdPktLenMAX, TRfwdPktLenMIN, TRfwdPktLenMEAN, TRfwdPktLenSTD, APPfwdPktLenMAX, APPfwdPktLenMIN, APPfwdPktLenMEAN, APPfwdPktLenSTD, DLbwdPktLenMAX, DLbwdPktLenMIN, DLbwdPktLenMEAN, DLbwdPktLenSTD, TRbwdPktLenMAX, TRbwdPktLenMIN, TRbwdPktLenMEAN, TRbwdPktLenSTD, APPbwdPktLenMAX, APPbwdPktLenMIN, APPbwdPktLenMEAN, APPbwdPktLenSTD, DLflowBytes/sec, TRflowBytes/sec, APPflowBytes/sec, FlowPkts/sec, FlowIAT_MEAN, FlowIAT_STD, FlowIAT_MAX, FlowIAT_MIN, TotalFwdIAT, fwdIAT_MEAN, fwdIAT_STD, fwdIAT_MAX, fwdIAT_MIN, TotalBwdIAT, bwdIAT_MEAN, bwdIAT_STD, bwdIAT_MAX, bwdIAT_MIN, DLfwdHdrLen, TRfwdHdrLen, APPfwdHdrLen, DLbwdHdrLen, TRbwdHdrLen, APPbwdHdrLen, fwdPkts/sec, bwdPkts/sec, DLpktLenMEAN, DLpktLenMIN, DLpktLenMAX, DLpktLenSTD, DLpktLenVAR, TRpktLenMEAN, TRpktLenMIN, TRpktLenMAX, TRpktLenSTD, TRpktLenVAR, APPpktLenMEAN, APPpktLenMIN, APPpktLenMAX, APPpktLenSTD, APPpktLenVAR, ActiveMEAN, ActiveSTD, ActiveMAX, ActiveMIN, IdleMEAN, IdleSTD, IdleMAX, IdleMIN, frameSrc, frameDst, TotPktsInFlow, firstPacketDIR, mostCommonREQ_FUNC_CODE, mostCommonRESP_FUNC_CODE, corruptConfigFragments, deviceTroubleFragments, deviceRestartFragments, pktsFromMASTER, pktsFromSLAVE,Label
20419,805,192.168.1.2-192.168.1.5-41037-20000,192.168.1.2,192.168.1.5,41037,20000,6, 16/05/2020  02:30:07 ,118060260,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.6699638,14.60271221,11.38401694,1.067251588,944482.08,1000035.203,2001035,478,118059532,1935402.164,353459.7789,2001766,26631,118059529,1873960.778,482670.6618,2001629,27006,620,62,124,640,64,256,0.525155543,0.542096045,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,1,13,126,MASTER,1,129,0,0,0,62,64,NORMAL
33894,41,192.168.1.3-192.168.1.2-20000-58399,192.168.1.3,192.168.1.2,20000,58399,6, 16/05/2020  19:10:44 ,28910381,16,16,112,96,32,125,109,77,7,7,7,0,6,6,6,0,2,2,2,0,8,5,7.8125,0.75,7,4,6.8125,0.75,5,2,4.8125,0.75,8.197747377,7.090878533,3.770272,1.106868844,932592.9355,997454.8543,2000327,160,28910381,1927358.733,285531.5787,2001813,895224,28908382,1927225.467,285742.7683,2001168,894327,160,16,64,160,16,32,0.553434422,0.553434422,7.40625,5,8,0.665237042,0.442540323,6.40625,4,7,0.665237042,0.442540323,3.40625,2,5,1.521022046,2.313508065,0,0,0,0,0,0,0,0,11,1,32,OUTSTATION,1,129,0,0,0,16,16,NORMAL
32310,191,192.168.1.12-192.168.1.5-40266-20000,192.168.1.12,192.168.1.5,40266,20000,6, 16/05/2020  20:28:16 ,432,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2331018.519,2326388.889,2312500,4629.62963,432,-1,432,432,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2314.814815,2314.814815,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
705,36,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  19:52:58 ,117922094,16,16,146,130,98,1000,984,920,17,8,9.125,3.07408523,16,7,8.125,3.07408523,14,5,6.125,3.07408523,282,7,62.5,102.9847885,281,6,61.5,102.9847885,277,2,57.5,102.9847885,9.718280613,9.446915012,8.632818206,0.271365602,3803938.516,9098875.191,47100184,189,117922094,7861472.933,12528646.48,47100960,102935,116540611,7769374.067,12067951.58,47100373,443,160,16,32,160,16,64,0.135682801,0.135682801,35.8125,7,282,76.62663459,5871.641129,34.8125,6,281,76.62663459,5871.641129,31.8125,2,277,76.27303988,5817.576613,3628787,6126292.903,14140256,211,18702814.8,16656309.97,47100184,5862563,1,12,32,MASTER,1,129,0,0,0,16,16,REPLAY
3093,213,192.168.1.11-192.168.1.8-39169-20002,192.168.1.11,192.168.1.8,39169,20002,6, 15/05/2020  00:22:02 ,118050507,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20492829,15.08676282,11.71532453,1.118165465,901148.9084,966815.276,2000700,328,118049806,1844528.219,404650.7165,2001450,490266,118049782,1788633.061,510072.04,2001395,328,650,65,130,670,67,268,0.550611782,0.567553683,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,3,16,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
10570,81,192.168.1.1-192.168.1.7-59904-20001,192.168.1.1,192.168.1.7,59904,20001,6, 15/05/2020  18:40:01 ,118060691,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07647714,14.94146769,11.5194989,1.13500945,887674.3684,963400.9564,2001423,415,118059972,1816307.262,452077.1622,2002208,166260,118059878,1762087.731,543314.5725,2002142,415,660,66,132,680,68,272,0.559034505,0.575974945,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,2,15,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
17478,790,192.168.1.1-192.168.1.5-41050-20001,192.168.1.1,192.168.1.5,41050,20001,6, 16/05/2020  02:26:07 ,118060047,64,66,524,460,332,1350,1284,1020,17,5,8.1875,1.679710859,16,4,7.1875,1.679710859,14,2,5.1875,1.679710859,282,7,20.45454545,54.97193181,281,6,19.45454545,54.97193181,277,2,15.45454545,54.97193181,15.87327845,14.77214387,11.45179961,1.101134578,915194.1628,986429.7866,2000620,398,118059006,1873952.476,435063.884,2001972,35071,118059056,1816293.169,536034.0782,2001963,398,640,64,128,660,66,264,0.542097023,0.559037555,14.41538462,5,282,39.52151501,1561.950149,13.41538462,4,281,39.52151501,1561.950149,10.4,2,277,39.37763895,1550.59845,0,0,0,0,0,0,0,0,2,13,130,MASTER,1,129,0,0,0,64,66,WARM_RESTART
12155,706,192.168.1.11-192.168.1.8-49537-20002,192.168.1.11,192.168.1.8,49537,20002,6, 15/05/2020  21:16:04 ,118056127,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97545208,14.85733985,11.48606205,1.118112235,901191.8092,979017.2107,2000755,524,118055412,1844615.813,466301.8917,2001519,23965,118055407,1788718.288,554580.0067,2001514,24194,650,65,130,670,67,268,0.55058557,0.567526665,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,16,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
11227,738,192.168.1.1-192.168.1.7-59904-20001,192.168.1.1,192.168.1.7,59904,20001,6, 15/05/2020  21:24:06 ,118066039,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.9741109,14.85609253,11.48509776,1.118018366,901267.4733,979454.581,2001377,555,118065396,1844771.813,468530.9742,2002321,9587,118065148,1788865.879,556383.4505,2002100,9439,650,65,130,670,67,268,0.550539347,0.567479019,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,2,15,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
38364,86,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  02:32:29 ,118742969,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.57986983,14.51875437,11.31856489,1.061115459,949943.752,997255.8917,2083080,241,118742141,1946592.475,292610.5056,2083787,305840,118741930,1884792.54,448589.7144,2083776,241,620,62,124,640,64,256,0.522136178,0.538979281,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,INIT_DATA
28678,1042,192.168.1.3-192.168.1.1-20000-39844,192.168.1.3,192.168.1.1,20000,39844,6, 16/05/2020  18:27:02 ,222,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,4536036.036,4527027.027,4500000,9009.009009,222,-1,222,222,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,4504.504505,4504.504505,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,11,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
29126,348,192.168.1.3-192.168.1.2-20000-48338,192.168.1.3,192.168.1.2,20000,48338,6, 16/05/2020  15:58:55 ,24378278,14,14,98,84,28,109,95,67,7,7,7,0,6,6,6,0,2,2,2,0,8,5,7.785714286,0.801783726,7,4,6.785714286,0.801783726,5,2,4.785714286,0.801783726,8.491165783,7.342602295,3.896911833,1.148563488,902899.1852,1003028.311,2000941,213,24378278,1875252.154,453451.0231,2001232,366076,24377174,1875167.231,453733.7755,2001207,365050,140,14,56,140,14,28,0.574281744,0.574281744,7.392857143,5,8,0.685256682,0.46957672,6.392857143,4,7,0.685256682,0.46957672,3.392857143,2,5,1.523623501,2.321428571,0,0,0,0,0,0,0,0,11,1,28,OUTSTATION,1,129,0,0,0,14,14,NORMAL
15063,283,192.168.1.12-192.168.1.7-52856-20003,192.168.1.12,192.168.1.7,52856,20003,6, 15/05/2020  20:40:06 ,118064065,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.97437798,14.85634092,11.48528979,1.118037059,901252.4046,974129.8543,2003010,184,118063800,1844746.875,437083.9436,2003331,79156,118063811,1788845.621,535448.5737,2003330,498,650,65,130,670,67,268,0.550548552,0.567488507,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,4,15,132,MASTER,1,129,0,0,0,65,67,COLD_RESTART
5867,140,192.168.1.12-192.168.1.3-45423-20003,192.168.1.12,192.168.1.3,45423,20003,6, 15/05/2020  00:40:02 ,118054026,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.3823299,15.24725637,11.82509439,1.13507353,887624.2556,975083.3398,2000938,118,118053673,1816210.354,501881.0751,2001375,31545,118053674,1761995.134,582116.4145,2001426,501,660,66,132,680,68,272,0.559066067,0.576007463,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,4,11,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
25397,528,192.168.1.11-192.168.1.4-38418-20000,192.168.1.11,192.168.1.4,38418,20000,6, 16/05/2020  18:29:38 ,357,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,2820728.291,2815126.05,2798319.328,5602.240896,357,-1,357,357,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,2801.120448,2801.120448,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_ENUMERATE
23525,177,192.168.1.11-192.168.1.8-55668-20002,192.168.1.11,192.168.1.8,55668,20002,6, 15/05/2020  23:54:01 ,118056050,65,67,529,464,334,1357,1290,1022,17,5,8.138461538,1.712791244,16,4,7.138461538,1.712791244,14,2,5.138461538,1.712791244,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,15.9754625,14.85734954,11.48606954,1.118112964,901191.2214,972365.777,2000819,318,118055195,1844612.422,431176.0296,2001465,250728,118055271,1788716.227,530719.9887,2001457,318,650,65,130,670,67,268,0.550585929,0.567527035,14.28787879,5,282,39.23243134,1539.183669,13.28787879,4,281,39.23243134,1539.183669,10.27272727,2,277,39.08946304,1527.986121,0,0,0,0,0,0,0,0,3,16,132,MASTER,1,129,0,0,0,65,67,WARM_RESTART
37198,549,192.168.1.4-192.168.1.2-20000-57802,192.168.1.4,192.168.1.2,20000,57802,6, 16/05/2020  21:03:21 ,19224423,11,11,77,66,22,85,74,52,7,7,7,0,6,6,6,0,2,2,2,0,8,5,7.727272727,0.904534034,7,4,6.727272727,0.904534034,5,2,4.727272727,0.904534034,8.426780871,7.282403222,3.849270275,1.144377649,915448.7143,997555.6148,2000923,199,19224423,1922442.3,248505.9906,2001244,1215182,19223607,1922360.7,248734.1512,2001213,1214451,110,11,44,110,11,22,0.572188825,0.572188825,7.363636364,5,8,0.7267314,0.528138528,6.363636364,4,7,0.7267314,0.528138528,3.363636364,2,5,1.528941574,2.337662338,0,0,0,0,0,0,0,0,12,1,22,OUTSTATION,1,129,0,0,0,11,11,NORMAL
3575,695,192.168.1.11-192.168.1.6-54308-20002,192.168.1.11,192.168.1.6,54308,20002,6, 15/05/2020  02:22:06 ,118059830,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20364861,15.08557144,11.71439939,1.118077165,901220.0763,981828.9912,2000440,561,118059169,1844674.516,478923.234,2003037,18025,118059013,1788772.924,564974.8104,2003870,18196,650,65,130,670,67,268,0.550568301,0.567508864,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,3,14,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
1398,173,192.168.1.1-192.168.1.3-53048-20001,192.168.1.1,192.168.1.3,53048,20001,6, 19/05/2020  14:12:22 ,118186718,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.65319717,14.58708753,11.37183622,1.066109645,945493.744,998668.5099,2058798,200,118186401,1937481.984,329186.351,2059064,97865,118186390,1875974.444,471217.0859,2059102,481,620,62,124,640,64,256,0.524593635,0.54151601,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,2,11,126,MASTER,1,129,0,0,0,62,64,STOP_APP
31430,428,192.168.1.1-192.168.1.3-40896-20000,192.168.1.1,192.168.1.3,40896,20000,6, 16/05/2020  22:07:55 ,311,1,1,1000,999,997,7,6,2,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,7,7,7,-1,6,6,6,-1,2,2,2,-1,3237942.122,3231511.254,3212218.65,6430.868167,311,-1,311,311,0,0,0,0,0,0,0,0,0,0,10,1,2,10,1,4,3215.434084,3215.434084,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,0,0,2,MASTER,5,130,0,0,0,1,1,DNP3_INFO
781,36,192.168.1.12-192.168.1.5-57558-20003,192.168.1.12,192.168.1.5,57558,20003,6, 19/05/2020  12:32:13 ,118714581,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.58359541,14.52222621,11.32127148,1.061369201,949716.648,1005094.722,2267598,394,118713962,1946130.525,345487.9084,2268389,1954,118713831,1884346.524,483569.3904,2268315,394,620,62,124,640,64,256,0.522261035,0.539108166,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,STOP_APP
29211,453,192.168.1.4-192.168.1.11-20000-37214,192.168.1.4,192.168.1.11,20000,37214,6, 16/05/2020  16:21:52 ,106,1,1,7,6,2,1000,999,997,7,7,7,-1,6,6,6,-1,2,2,2,-1,1000,1000,1000,-1,999,999,999,-1,997,997,997,-1,9500000,9481132.075,9424528.302,18867.92453,106,-1,106,106,0,0,0,0,0,0,0,0,0,0,10,1,4,10,1,2,9433.962264,9433.962264,503.5,7,1000,702.1570337,493024.5,502.5,6,999,702.1570337,493024.5,499.5,2,997,703.5712473,495012.5,0,0,0,0,0,0,0,0,12,1,2,OUTSTATION,5,130,0,0,0,1,1,DNP3_ENUMERATE
11414,925,192.168.1.1-192.168.1.5-41538-20001,192.168.1.1,192.168.1.5,41538,20001,6, 15/05/2020  22:10:08 ,118064925,66,68,534,468,336,1364,1296,1024,17,5,8.090909091,1.742917737,16,4,7.090909091,1.742917737,14,2,5.090909091,1.742917737,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.07590061,14.94093186,11.51908579,1.134968747,887706.203,971875.5239,2001173,592,118063769,1816365.677,492858.4576,2002033,26027,118064333,1762154.224,572697.5704,2002020,26347,660,66,132,680,68,272,0.559014458,0.57595429,14.1641791,5,282,38.94959033,1517.070587,13.1641791,4,281,38.94959033,1517.070587,10.14925373,2,277,38.80750789,1506.022669,0,0,0,0,0,0,0,0,2,13,134,MASTER,1,129,0,0,0,66,68,COLD_RESTART
3937,97,192.168.1.12-192.168.1.5-34359-20003,192.168.1.12,192.168.1.5,34359,20003,6, 14/05/2020  23:54:01 ,118059053,65,67,556,491,361,1357,1290,1022,17,8,8.553846154,1.976666775,16,7,7.553846154,1.976666775,14,5,5.553846154,1.976666775,282,7,20.25373134,54.57864586,281,6,19.25373134,54.57864586,277,2,15.25373134,54.57864586,16.20375525,15.08567073,11.71447648,1.118084523,901214.145,974738.5779,2002008,298,118058124,1844658.188,441953.831,2002960,38102,118058181,1788760.318,539310.3065,2002767,298,650,65,130,670,67,268,0.550571924,0.567512599,14.49242424,7,282,39.2067326,1537.167881,13.49242424,6,281,39.2067326,1537.167881,10.47727273,2,277,39.069026,1526.388793,0,0,0,0,0,0,0,0,4,13,132,MASTER,1,129,0,0,0,65,67,DISABLE_UNSOLICITED
39227,7,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 18/05/2020  23:46:02 ,118493373,62,63,514,452,328,885,822,570,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,14.04761905,40.37263069,281,6,13.04761905,40.37263069,277,2,9.047619048,40.37263069,11.80656744,10.75165613,7.578482891,1.054911316,955591.7177,995690.3385,2074936,219,118493030,1942508.689,290876.6315,2075229,326326,118493139,1911179.661,379550.3327,2075220,297,620,62,124,630,63,252,0.523236013,0.531675303,11.192,7,282,28.71570774,824.591871,10.192,6,281,28.71570774,824.591871,7.184,2,277,28.63208892,819.7965161,0,0,0,0,0,0,0,0,4,13,125,MASTER,1,129,0,0,0,62,63,INIT_DATA
36232,706,192.168.1.3-192.168.1.2-20000-36630,192.168.1.3,192.168.1.2,20000,36630,6, 16/05/2020  21:35:21 ,19031072,11,11,77,66,22,85,74,52,7,7,7,0,6,6,6,0,2,2,2,0,8,5,7.727272727,0.904534034,7,4,6.727272727,0.904534034,5,2,4.727272727,0.904534034,8.512394888,7.356390644,3.888377912,1.156004244,906241.5238,995456.6395,2000758,259,19031072,1903107.2,309434.2302,2001117,1022442,19030057,1903005.7,309739.3843,2001155,1021472,110,11,44,110,11,22,0.578002122,0.578002122,7.363636364,5,8,0.7267314,0.528138528,6.363636364,4,7,0.7267314,0.528138528,3.363636364,2,5,1.528941574,2.337662338,0,0,0,0,0,0,0,0,11,1,22,OUTSTATION,1,129,0,0,0,11,11,NORMAL
39053,69,192.168.1.11-192.168.1.4-58807-20002,192.168.1.11,192.168.1.4,58807,20002,6, 19/05/2020  00:48:18 ,118712265,63,64,522,459,333,1336,1272,1016,17,8,8.285714286,1.590582886,16,7,7.285714286,1.590582886,14,5,5.285714286,1.590582886,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.65128927,14.58147564,11.363611,1.069813637,942160.8333,990870.5478,2277745,163,118711989,1914709.5,346928.2266,2278008,169841,118712005,1884317.54,433286.7004,2277996,425,630,63,126,640,64,256,0.530694954,0.539118683,14.62992126,7,282,39.96423066,1597.139733,13.62992126,6,281,39.96423066,1597.139733,10.62204724,2,277,39.81782506,1585.459193,0,0,0,0,0,0,0,0,3,12,127,MASTER,1,129,0,0,0,63,64,INIT_DATA
839,94,192.168.1.12-192.168.1.5-57558-20003,192.168.1.12,192.168.1.5,57558,20003,6, 19/05/2020  14:28:32 ,118386721,62,64,514,452,328,1336,1272,1016,17,8,8.290322581,1.603143396,16,7,7.290322581,1.603143396,14,5,5.290322581,1.603143396,282,7,20.875,55.78459138,281,6,19.875,55.78459138,277,2,15.875,55.78459138,15.6267526,14.56244404,11.35262459,1.064308555,947093.768,1000474.622,2070746,373,118385996,1940754.033,333115.8519,2071452,58949,118386066,1879143.905,474387.8569,2071500,373,620,62,124,640,64,256,0.523707384,0.540601171,14.68253968,7,282,40.1193521,1609.562413,13.68253968,6,281,40.1193521,1609.562413,10.66666667,2,277,39.97359128,1597.888,0,0,0,0,0,0,0,0,4,13,126,MASTER,1,129,0,0,0,62,64,STOP_APP
38368,90,192.168.1.12-192.168.1.5-57624-20003,192.168.1.12,192.168.1.5,57624,20003,6, 19/05/2020  02:40:30 ,118032763,61,63,506,445,323,1329,1266,1014,17,8,8.295081967,1.616006006,16,7,7.295081967,1.616006006,14,5,5.295081967,1.616006006,282,7,21.0952381,56.20461303,281,6,20.0952381,56.20461303,277,2,16.0952381,56.20461303,15.54653092,14.49597516,11.3273634,1.050555768,959615.9593,1001602.788,2066248,217,118032023,1967200.383,248663.2195,2066966,78954,118031951,1903741.145,427261.9918,2067023,217,610,61,122,630,63,252,0.51680566,0.533750108,14.7983871,7,282,40.43362117,1634.877721,13.7983871,6,281,40.43362117,1634.877721,10.78225806,2,277,40.28628456,1622.984723,0,0,0,0,0,0,0,0,4,13,124,MASTER,1,129,0,0,0,61,63,INIT_DATA
6703,25,192.168.1.11-192.168.1.5-39574-20002,192.168.1.11,192.168.1.5,39574,20002,6, 14/05/2020  23:42:01 ,118054386,66,68,570,504,372,1364,1296,1024,17,8,8.636363636,2.072800882,16,7,7.636363636,2.072800882,14,5,5.636363636,2.072800882,282,7,20.05882353,54.19365011,281,6,19.05882353,54.19365011,277,2,15.05882353,54.19365011,16.38227994,15.24720987,11.82505833,1.135070068,887626.9624,966749.5081,2001159,171,118054149,1816217.677,464628.0678,2001448,384403,118054098,1762001.463,553465.5451,2001450,333,660,66,132,680,68,272,0.559064362,0.576005706,14.43283582,7,282,38.91622925,1514.472899,13.43283582,6,281,38.91622925,1514.472899,10.41791045,2,277,38.78110898,1503.974414,0,0,0,0,0,0,0,0,3,13,134,MASTER,1,129,0,0,0,66,68,DISABLE_UNSOLICITED
483,265,192.168.1.3-192.168.1.2-20000-40837,192.168.1.3,192.168.1.2,20000,40837,6, 18/05/2020  21:42:22 ,117806298,29,24,1996,1967,1851,246,222,174,282,7,68.82758621,105.5465601,281,6,67.82758621,105.5465601,277,2,63.82758621,105.5465601,35,8,10.25,6.080975322,34,7,9.25,6.080975322,32,5,7.25,6.080975322,19.03124059,18.58134953,17.1892338,0.449891058,2265505.731,3924453.912,19254416,35,98551882,3519710.071,4389128.839,15960441,372,116003067,5043611.609,5947359.226,22000087,847774,290,29,116,240,24,48,0.246166805,0.203724253,42.30188679,7,282,82.9542471,6881.407112,41.30188679,6,281,82.9542471,6881.407112,38.20754717,2,277,82.6029331,6823.244557,4933690.125,5804550.418,18034947,0,9792097.125,5316532.869,19254416,5237286,11,1,53,OUTSTATION,1,129,0,0,0,24,29,NORMAL
746,77,192.168.1.2-192.168.1.4-48948-20000,192.168.1.2,192.168.1.4,48948,20000,6, 18/05/2020  21:20:33 ,107007013,9,14,108,99,81,2335,2321,2265,17,8,12,4.74341649,16,7,11,4.74341649,14,5,9,4.74341649,282,7,166.7857143,114.1942869,281,6,165.7857143,114.1942869,277,2,161.7857143,114.1942869,22.83027936,22.61534017,21.92379671,0.214939183,4863955.136,7232883.427,22998895,217,107006082,13375760.25,5799581.855,22999892,5264441,102982119,7921701.462,8159072.449,22999140,476,90,9,18,140,14,56,0.084106637,0.130832546,106.2173913,7,282,116.960738,13679.81423,105.2173913,6,281,116.960738,13679.81423,102,2,277,116.3040686,13526.63636,1324761.429,3503738.302,9270493,217,13961821.71,6002449.799,22998895,5264151,1,12,23,MASTER,1,129,0,0,0,9,14,REPLAY
